source,source_id,period,duration,depth,radius,eqt,insol,st_teff,st_logg,st_rad,ra,dec,label,label_raw,mission_code
,7366258,26.44439337,3.9783,1840.0,3.91,562.0,23.54,5427.0,4.463,0.929,292.87338,42.966141,candidate,CANDIDATE,KEPLER
,7366258,51.53997972,6.3994,3640.0,5.51,450.0,9.67,5427.0,4.463,0.929,292.87338,42.966141,candidate,CANDIDATE,KEPLER
,7366258,5.902245782,2.9003,702.0,2.43,926.0,173.74,5427.0,4.463,0.929,292.87338,42.966141,candidate,CANDIDATE,KEPLER
,7366258,2.382951591,1.8876,392.0,1.86,1253.0,583.01,5427.0,4.463,0.929,292.87338,42.966141,candidate,CANDIDATE,KEPLER
,7373451,21.02250608,4.1072,1770.0,3.07,521.0,17.48,5067.0,4.585,0.75,294.90973,42.935261,candidate,CANDIDATE,KEPLER
,6948054,3.219814777,2.0642,488.0,1.69,998.0,234.93,5103.0,4.562,0.787,291.63898,42.436321,candidate,CANDIDATE,KEPLER
,6949607,5.912273234,2.3254,961.0,1.73,585.0,27.72,4072.0,4.696,0.57,292.13702,42.42942,candidate,CANDIDATE,KEPLER
,6949607,8.98581901,2.8606,881.0,1.65,509.0,15.9,4072.0,4.696,0.57,292.13702,42.42942,candidate,CANDIDATE,KEPLER
,7031517,12.94066866,2.4845,42500.0,22.94,723.0,64.64,5875.0,4.572,0.809,291.11969,42.507069,candidate,CANDIDATE,KEPLER
,11869052,20.5452375,2.517,219.0,2.41,742.0,71.57,5670.0,4.206,1.264,294.40192,50.172089,false_positive,FALSE POSITIVE,KEPLER
,7109675,33.60123371,4.4056,7430.0,8.46,495.0,14.22,5149.0,4.447,0.93,289.26874,42.604172,candidate,CANDIDATE,KEPLER
,7109675,6.76652928,2.9004,451.0,1.97,845.0,120.48,5149.0,4.447,0.93,289.26874,42.604172,candidate,CANDIDATE,KEPLER
,7118364,4.347288783,2.1024,452.0,2.36,1174.0,449.79,5754.0,4.345,1.122,291.96417,42.69614,candidate,CANDIDATE,KEPLER
,7134976,4.601811819,2.2607,756.0,2.35,896.0,152.91,4986.0,4.496,0.833,296.48343,42.663429,candidate,CANDIDATE,KEPLER
,7134976,11.18719905,3.252,354.0,1.55,667.0,46.65,4986.0,4.496,0.833,296.48343,42.663429,candidate,CANDIDATE,KEPLER
,7135852,4.220965778,3.0854,2260.0,2.62,595.0,29.68,3837.0,4.747,0.517,296.69394,42.62611,candidate,CANDIDATE,KEPLER
,7270230,6.998099523,2.0488,20300.0,588.66,853.0,125.22,5612.0,4.566,0.829,287.88412,42.832439,false_positive,FALSE POSITIVE,KEPLER
,7287995,5.95489993,2.3892,1410.0,2.33,635.0,38.52,4261.0,4.641,0.633,293.63696,42.82497,candidate,CANDIDATE,KEPLER
,7287995,12.03987488,2.7363,1250.0,2.18,502.0,15.06,4261.0,4.641,0.633,293.63696,42.82497,candidate,CANDIDATE,KEPLER
,7287995,20.83762895,2.3734,439.0,1.42,418.0,7.24,4261.0,4.641,0.633,293.63696,42.82497,candidate,CANDIDATE,KEPLER
,3247396,8.8111022,5.0683,401.0,63.66,1399.0,904.92,6200.0,3.8,2.404,294.46088,38.383461,false_positive,FALSE POSITIVE,KEPLER
,7303253,23.58917143,5.073,1200.0,3.16,487.0,13.34,4919.0,4.566,0.721,297.46002,42.83992,candidate,CANDIDATE,KEPLER
,5094751,6.481633073,3.784,299.0,2.54,1145.0,406.25,5945.0,4.213,1.302,290.39273,40.28487,candidate,CANDIDATE,KEPLER
,7678434,10.37168928,3.035,1250.0,3.2,720.0,63.68,5121.0,4.457,0.888,290.39322,43.363899,candidate,CANDIDATE,KEPLER
,7678434,3.96996298,1.1757,299.0,1.78,992.0,229.37,5121.0,4.457,0.888,290.39322,43.363899,candidate,CANDIDATE,KEPLER
,7685981,4.40841331,5.012,549.0,2.66,1139.0,398.0,6007.0,4.457,0.961,292.96555,43.34639,candidate,CANDIDATE,KEPLER
,7708215,7.9426176,6.703,1590.0,4.68,878.0,140.57,5811.0,4.521,0.926,299.00143,43.399632,false_positive,FALSE POSITIVE,KEPLER
,7373451,226.8904775,7.558,3140.0,4.53,236.0,0.73,5067.0,4.585,0.75,294.90973,42.935261,candidate,CANDIDATE,KEPLER
,7377033,1.956811408,2.1958,24900.0,21.58,1109.0,357.16,5209.0,4.657,0.603,295.83536,42.943062,false_positive,FALSE POSITIVE,KEPLER
,7380537,2.688899233,2.11275,37500.0,12.04,929.0,175.76,4820.0,4.667,0.639,296.68307,42.967869,candidate,CANDIDATE,KEPLER
,7434875,9.439459486,2.8979,3040.0,4.16,686.0,52.32,5097.0,4.597,0.779,288.64252,43.039291,candidate,CANDIDATE,KEPLER
,8349582,11.52306746,3.8757,507.0,3.13,927.0,174.81,5644.0,4.162,1.411,284.48245,44.398041,candidate,CANDIDATE,KEPLER
,7434875,20.47748843,2.8364,1380.0,2.92,530.0,18.65,5097.0,4.597,0.779,288.64252,43.039291,candidate,CANDIDATE,KEPLER
,7434875,3.336123113,1.9616,516.0,1.74,970.0,209.79,5097.0,4.597,0.779,288.64252,43.039291,candidate,CANDIDATE,KEPLER
,7455287,8.01078456,2.312,1330.0,1.72,453.0,9.9,3713.0,4.779,0.47,294.77393,43.056301,candidate,CANDIDATE,KEPLER
,7455287,12.07134205,4.3224,759.0,1.29,395.0,5.74,3713.0,4.779,0.47,294.77393,43.056301,candidate,CANDIDATE,KEPLER
,7455287,20.99587872,2.6333,767.0,1.3,328.0,2.74,3713.0,4.779,0.47,294.77393,43.056301,candidate,CANDIDATE,KEPLER
,7458762,7.41113177,2.5242,621.0,2.45,905.0,158.11,5849.0,4.517,0.919,295.65149,43.029831,candidate,CANDIDATE,KEPLER
,7552344,1.000747038,0.9967,1820.0,4.14,1620.0,1635.2,5472.0,4.499,0.79,297.97513,43.164909,false_positive,FALSE POSITIVE,KEPLER
,757450,8.884922995,2.07004,16100.0,10.51,770.0,83.21,5332.0,4.5,0.843,291.1376,36.577381,candidate,CANDIDATE,KEPLER
,7585481,8.09888906,4.20241,6910.0,8.95,986.0,223.19,6214.0,4.442,1.076,282.69952,43.272739,candidate,CANDIDATE,KEPLER
,7663691,10.00653012,5.344,936.0,3.52,876.0,139.21,6063.0,4.47,1.001,283.63077,43.379398,candidate,CANDIDATE,KEPLER
,5812701,17.85522168,7.41287,9070.0,13.16,911.0,163.04,6823.0,4.308,1.367,297.45374,41.01099,candidate,CANDIDATE,KEPLER
,8013419,12.73262407,2.2083,6470.0,4.87,432.0,8.22,3950.0,4.721,0.541,285.16748,43.876339,candidate,CANDIDATE,KEPLER
,8018547,83.92494032,6.7904,7960.0,4.78,226.0,0.62,3960.0,4.746,0.509,287.85239,43.897991,candidate,CANDIDATE,KEPLER
,8039892,5.007316661,4.2362,6930.0,6.96,998.0,234.28,5865.0,4.563,0.827,295.53613,43.884449,candidate,CANDIDATE,KEPLER
,8150320,2.211116989,1.6485,724.0,1.85,931.0,177.19,4500.0,4.656,0.646,285.16833,44.026459,candidate,CANDIDATE,KEPLER
,8150320,27.9541337,3.95,943.0,1.9,400.0,6.04,4500.0,4.656,0.646,285.16833,44.026459,candidate,CANDIDATE,KEPLER
,11086270,12.69104387,3.7727,252.0,2.57,1008.0,244.3,5869.0,4.024,1.626,292.92914,48.60281,candidate,CANDIDATE,KEPLER
,7767559,4.409409243,3.8636,12900.0,10.95,1101.0,347.06,5600.0,4.368,0.975,296.41019,43.455391,false_positive,FALSE POSITIVE,KEPLER
,7825899,16.23947096,4.0374,2590.0,4.14,598.0,30.14,5191.0,4.564,0.837,293.0614,43.58136,candidate,CANDIDATE,KEPLER
,7825899,6.308201629,2.9785,1330.0,2.96,819.0,106.44,5191.0,4.564,0.837,293.0614,43.58136,candidate,CANDIDATE,KEPLER
,7849854,2.052349884,2.0778,14300.0,13.12,1497.0,1183.18,5855.0,4.393,1.08,299.56189,43.503559,candidate,CANDIDATE,KEPLER
,7870390,9.7704486,2.4517,1900.0,2.23,460.0,10.59,3906.0,4.73,0.509,282.23251,43.66563,candidate,CANDIDATE,KEPLER
,7870390,5.169804269,2.153,1040.0,1.66,569.0,24.75,3906.0,4.73,0.509,282.23251,43.66563,candidate,CANDIDATE,KEPLER
,5094751,21.22261195,6.5093,366.0,2.48,771.0,83.56,5945.0,4.213,1.302,290.39273,40.28487,candidate,CANDIDATE,KEPLER
,7870390,20.09017037,4.154,1430.0,2.25,362.0,4.05,3906.0,4.73,0.509,282.23251,43.66563,candidate,CANDIDATE,KEPLER
,7907423,7.11373257,2.1764,808.0,1.16,429.0,8.01,3561.0,4.855,0.411,296.98505,43.65852,candidate,CANDIDATE,KEPLER
,7907423,3.306551643,1.8177,509.0,0.91,554.0,22.19,3561.0,4.855,0.411,296.98505,43.65852,candidate,CANDIDATE,KEPLER
,7907423,15.36845737,2.4714,756.0,1.11,332.0,2.86,3561.0,4.855,0.411,296.98505,43.65852,candidate,CANDIDATE,KEPLER
,7938496,13.81020318,3.048,1310.0,4.56,833.0,113.75,5942.0,4.327,1.142,281.96063,43.70311,candidate,CANDIDATE,KEPLER
,8490993,4.093578461,2.5833,539.0,2.85,1182.0,461.07,6077.0,4.471,0.999,290.26328,44.55645,candidate,CANDIDATE,KEPLER
,8490993,105.145959,8.593,685.0,3.43,401.0,6.09,6077.0,4.471,0.999,290.26328,44.55645,candidate,CANDIDATE,KEPLER
,8505670,10.8484518,2.9993,1680.0,2.34,499.0,14.66,4201.0,4.682,0.591,295.57935,44.545959,candidate,CANDIDATE,KEPLER
,8505670,6.66833241,1.915,362.0,1.18,587.0,28.06,4201.0,4.682,0.591,295.57935,44.545959,candidate,CANDIDATE,KEPLER
,8544996,4.082274889,3.23015,17900.0,10.55,1016.0,251.48,5655.0,4.581,0.794,284.83047,44.658138,candidate,CANDIDATE,KEPLER
,8552202,3.886655224,3.1646,582.0,1.87,1010.0,246.29,5662.0,4.61,0.738,288.72665,44.60751,candidate,CANDIDATE,KEPLER
,8150320,42.1406089,5.083,896.0,1.85,349.0,3.49,4500.0,4.656,0.646,285.16833,44.026459,candidate,CANDIDATE,KEPLER
,8150320,4.617490562,2.2618,576.0,1.62,728.0,66.47,4500.0,4.656,0.646,285.16833,44.026459,candidate,CANDIDATE,KEPLER
,8150320,10.19849255,2.4283,634.0,1.75,559.0,23.11,4500.0,4.656,0.646,285.16833,44.026459,candidate,CANDIDATE,KEPLER
,8180063,5.795063956,3.2496,1690.0,4.33,950.0,192.74,5865.0,4.563,0.827,296.50754,44.036072,false_positive,FALSE POSITIVE,KEPLER
,8226994,7.15681552,2.5882,867.0,2.47,782.0,88.23,5029.0,4.494,0.838,289.59476,44.141949,candidate,CANDIDATE,KEPLER
,8226994,17.64830851,2.0873,763.0,2.43,579.0,26.49,5029.0,4.494,0.838,289.59476,44.141949,candidate,CANDIDATE,KEPLER
,8226994,4.14810719,2.535,175.0,1.08,938.0,182.76,5029.0,4.494,0.838,289.59476,44.141949,candidate,CANDIDATE,KEPLER
,8247638,16.51410989,4.1575,974.0,2.72,655.0,43.57,5527.0,4.488,0.866,296.56622,44.105862,candidate,CANDIDATE,KEPLER
,8247638,30.1329298,5.172,1020.0,3.14,536.0,19.55,5527.0,4.488,0.866,296.56622,44.105862,candidate,CANDIDATE,KEPLER
,8247638,4.79090809,2.603,251.0,1.36,990.0,227.24,5527.0,4.488,0.866,296.56622,44.105862,candidate,CANDIDATE,KEPLER
,11086270,31.71981013,4.819,363.0,3.09,743.0,71.97,5869.0,4.024,1.626,292.92914,48.60281,candidate,CANDIDATE,KEPLER
,8247638,99.6415962,4.448,953.0,2.64,360.0,3.97,5527.0,4.488,0.866,296.56622,44.105862,candidate,CANDIDATE,KEPLER
,8255887,4.708326451,3.16114,7910.0,10.6,1162.0,431.02,5560.0,4.246,1.21,298.63565,44.17094,candidate,CANDIDATE,KEPLER
,8256049,16.37198661,3.8449,4150.0,540.37,438.0,8.71,4187.0,4.656,0.592,298.67862,44.175499,false_positive,FALSE POSITIVE,KEPLER
,8414716,5.392026903,2.9804,1150.0,2.68,850.0,123.33,5198.0,4.589,0.801,284.43051,44.48053,candidate,CANDIDATE,KEPLER
,9140402,2.494170338,1.1221,864.0,2.42,1194.0,480.19,5569.0,4.566,0.829,284.75943,45.599129,candidate,CANDIDATE,KEPLER
,9141746,6.491682808,4.301,7160.0,9.66,1062.0,301.54,6123.0,4.413,1.107,285.55481,45.578861,candidate,CANDIDATE,KEPLER
,9159275,3.044770796,10.0134,1700.0,24.54,1076.0,317.36,5525.0,4.603,0.753,293.68494,45.51683,false_positive,FALSE POSITIVE,KEPLER
,9166862,3.855603916,3.2179,16700.0,13.61,1212.0,508.65,6033.0,4.46,1.046,296.39316,45.568562,candidate,CANDIDATE,KEPLER
,9166870,3.855599139,3.183,1030.0,3.57,1158.0,425.74,5936.0,4.501,0.965,296.39542,45.56992,false_positive,FALSE POSITIVE,KEPLER
,11449844,38.47876629,5.04169,23500.0,13.26,484.0,13.01,5510.0,4.539,0.879,288.90222,49.370491,false_positive,FALSE POSITIVE,KEPLER
,8605074,37.60166128,8.30604,59100.0,27.22,606.0,31.86,6140.0,4.354,1.096,282.30603,44.714661,false_positive,FALSE POSITIVE,KEPLER
,8628973,3.314947362,1.8007,1400.0,3.94,1155.0,421.03,5609.0,4.481,0.944,293.45483,44.792789,candidate,CANDIDATE,KEPLER
,8655354,6.71969089,3.0231,970.0,4.37,952.0,194.18,5931.0,4.479,0.866,301.04956,44.706299,false_positive,FALSE POSITIVE,KEPLER
,8672910,39.6431552,6.5292,15700.0,10.98,472.0,11.74,5231.0,4.455,0.9,283.97751,44.811562,candidate,CANDIDATE,KEPLER
,8686150,51.42598578,16.9422,66100.0,29.66,549.0,21.4,6257.0,4.41,1.147,290.63898,44.806789,false_positive,FALSE POSITIVE,KEPLER
,8689031,21.80451611,3.4097,1140.0,2.6,543.0,20.48,5481.0,4.629,0.708,291.71732,44.88731,candidate,CANDIDATE,KEPLER
,8689373,10.28194593,3.4366,1110.0,2.53,680.0,50.6,5196.0,4.593,0.775,291.84198,44.858089,candidate,CANDIDATE,KEPLER
,8689373,18.11993039,4.2309,1510.0,2.95,563.0,23.77,5196.0,4.593,0.775,291.84198,44.858089,candidate,CANDIDATE,KEPLER
,8689373,3.78402867,1.9012,426.0,1.7,949.0,191.78,5196.0,4.593,0.775,291.84198,44.858089,candidate,CANDIDATE,KEPLER
,8826878,5.15448142,3.228,698.0,2.94,964.0,204.1,5431.0,4.457,0.884,294.84689,45.034409,candidate,CANDIDATE,KEPLER
,5897826,33.80364366,11.4813,13500.0,20.7,745.0,72.71,5855.0,3.999,1.796,297.47586,41.114288,false_positive,FALSE POSITIVE,KEPLER
,8883593,5.743469797,3.4412,1240.0,3.13,982.0,219.95,5897.0,4.531,0.891,291.09235,45.115528,candidate,CANDIDATE,KEPLER
,8951215,39.4759093,2.968,1010.0,4.06,577.0,26.13,6225.0,4.45,1.031,291.20804,45.244389,candidate,CANDIDATE,KEPLER
,9016295,19.97448524,4.23479,40300.0,26.56,700.0,56.84,6108.0,4.471,0.997,289.72748,45.367661,false_positive,FALSE POSITIVE,KEPLER
,9077124,3.166353562,3.3129,1470.0,3.82,1273.0,621.92,6007.0,4.47,0.998,286.36011,45.414291,candidate,CANDIDATE,KEPLER
,9097120,23.89963441,3.81881,21000.0,44.04,652.0,42.8,6192.0,4.503,0.924,294.71768,45.48576,false_positive,FALSE POSITIVE,KEPLER
,9466668,3.388012244,2.6849,280.0,2.11,1315.0,705.93,5553.0,4.221,1.25,292.58044,46.097389,candidate,CANDIDATE,KEPLER
,9466668,5.83909761,3.1915,274.0,2.06,1097.0,341.48,5553.0,4.221,1.25,292.58044,46.097389,candidate,CANDIDATE,KEPLER
,9466668,1.620467654,2.1888,160.0,1.57,1681.0,1893.42,5553.0,4.221,1.25,292.58044,46.097389,candidate,CANDIDATE,KEPLER
,9466668,10.6816951,3.605,308.0,2.3,897.0,152.75,5553.0,4.221,1.25,292.58044,46.097389,candidate,CANDIDATE,KEPLER
,9479273,6.104849417,4.6912,2090.0,3.18,784.0,89.25,5085.0,4.584,0.712,297.04562,46.027359,candidate,CANDIDATE,KEPLER
,8359498,3.578780566,2.91089,11400.0,10.43,1145.0,406.6,5524.0,4.421,0.994,289.60797,44.345421,candidate,CANDIDATE,KEPLER
,9171801,3.187067566,3.119,1040.0,23.88,1079.0,319.76,5450.0,4.552,0.811,297.78848,45.565418,false_positive,FALSE POSITIVE,KEPLER
,9334289,5.826657508,2.9183,1540.0,4.09,1013.0,248.57,5561.0,4.362,1.06,288.1647,45.816509,candidate,CANDIDATE,KEPLER
,9334289,12.41216347,3.739,611.0,2.58,787.0,90.65,5561.0,4.362,1.06,288.1647,45.816509,candidate,CANDIDATE,KEPLER
,9334289,18.74649011,3.895,797.0,3.05,686.0,52.38,5561.0,4.362,1.06,288.1647,45.816509,candidate,CANDIDATE,KEPLER
,9347899,20.86021229,5.1937,1910.0,5.5,781.0,87.76,6035.0,4.22,1.257,294.02301,45.853081,candidate,CANDIDATE,KEPLER
,9347899,42.63427848,6.1998,1720.0,5.22,615.0,33.82,6035.0,4.22,1.257,294.02301,45.853081,candidate,CANDIDATE,KEPLER
,9347899,87.6476068,8.871,1010.0,4.0,484.0,12.94,6035.0,4.22,1.257,294.02301,45.853081,candidate,CANDIDATE,KEPLER
,9347899,9.61731426,3.8692,234.0,1.94,1010.0,246.13,6035.0,4.22,1.257,294.02301,45.853081,candidate,CANDIDATE,KEPLER
,9388479,9.467821474,2.4327,2240.0,2.13,407.0,6.47,3582.0,4.807,0.458,283.73203,45.958771,candidate,CANDIDATE,KEPLER
,9388479,0.893040969,1.0981,742.0,1.24,893.0,151.14,3582.0,4.807,0.458,283.73203,45.958771,candidate,CANDIDATE,KEPLER
,11359879,4.942783419,3.25346,11100.0,10.62,1008.0,244.42,5514.0,4.459,0.978,296.20059,49.140121,candidate,CANDIDATE,KEPLER
,9406990,20.83426731,4.0454,988.0,2.74,595.0,29.62,5537.0,4.549,0.88,293.01828,45.914688,candidate,CANDIDATE,KEPLER
,9415172,9.94602357,3.3862,995.0,3.12,807.0,100.34,5344.0,4.365,1.013,296.06424,45.976841,candidate,CANDIDATE,KEPLER
,9415172,1.04562195,1.8955,213.0,1.45,1710.0,2031.84,5344.0,4.365,1.013,296.06424,45.976841,candidate,CANDIDATE,KEPLER
,9415172,5.71462396,2.336,298.0,1.78,971.0,210.16,5344.0,4.365,1.013,296.06424,45.976841,candidate,CANDIDATE,KEPLER
,9904059,102.9641952,15.735,1900.0,39.0,797.0,95.4,5047.0,3.066,7.119,296.81772,46.781509,false_positive,FALSE POSITIVE,KEPLER
,3231341,8.14515981,5.073,447.0,3.43,1050.0,287.91,5896.0,4.197,1.24,290.41327,38.34375,candidate,CANDIDATE,KEPLER
,3231341,18.9985279,4.529,431.0,43.17,792.0,93.03,5896.0,4.197,1.24,290.41327,38.34375,candidate,CANDIDATE,KEPLER
,3231341,4.24439049,3.282,174.0,2.07,1305.0,686.99,5896.0,4.197,1.24,290.41327,38.34375,candidate,CANDIDATE,KEPLER
,2860866,90.1240507,11.649,3020.0,7.12,485.0,13.09,6520.0,4.375,1.215,293.22391,38.033581,candidate,CANDIDATE,KEPLER
,7626506,28.5742692,4.9427,825.0,2.32,538.0,19.83,5551.0,4.508,0.812,296.98102,43.209751,candidate,CANDIDATE,KEPLER
,10460629,856.672115,23.144,858.0,3.87,242.0,0.81,6449.0,4.232,1.309,287.58679,47.600021,candidate,CANDIDATE,KEPLER
,10319385,0.689210173,1.6169,195.0,1.32,1943.0,3362.71,5630.0,4.505,0.954,281.55118,47.469959,candidate,CANDIDATE,KEPLER
,10482160,7.34373964,1.1784,574.0,1.84,839.0,117.5,5757.0,4.597,0.762,296.23215,47.678959,candidate,CANDIDATE,KEPLER
,10485069,0.445277068,3.539,187.0,35.74,2562.0,10177.11,6167.0,4.444,1.064,297.10349,47.64357,false_positive,FALSE POSITIVE,KEPLER
,3233043,0.379463865,0.86896,1970.0,59.56,3000.0,19256.81,5075.0,3.892,1.783,290.91119,38.335579,false_positive,FALSE POSITIVE,KEPLER
,6579806,9.88047978,2.78458,18500.0,23.6,860.0,129.45,6113.0,4.512,0.917,281.66916,42.038639,false_positive,FALSE POSITIVE,KEPLER
,3560301,4.6484156,38.1939,128.0,5.06,2259.0,6152.88,6980.0,3.577,3.482,295.26682,38.61124,false_positive,FALSE POSITIVE,KEPLER
,4044005,17.51201477,1.8248,4510.0,13.66,804.0,98.77,6224.0,4.33,1.132,287.61633,39.127239,false_positive,FALSE POSITIVE,KEPLER
,11502218,3.9886021,1.7376,674.0,34.39,3145.0,23135.72,4813.0,2.472,13.652,289.09323,49.424484,candidate,CANDIDATE,KEPLER
,11180361,0.533059312,1.8621,1500.0,133.56,5862.0,277887.7,8523.0,3.559,4.051,286.0192,48.866741,candidate,CANDIDATE,KEPLER
,5802246,0.525154153,2.1441,748.0,23.61,2073.0,4391.51,5582.0,4.497,0.846,295.09866,41.007038,false_positive,FALSE POSITIVE,KEPLER
,6066403,1.303861044,4.0541,598.0,27.85,1610.0,1595.19,5758.0,4.475,0.902,298.13589,41.332062,false_positive,FALSE POSITIVE,KEPLER
,6209637,0.73452496,6.7,,,,,,,,293.28799,41.560455,false_positive,FALSE POSITIVE,KEPLER
,5988031,2.55549176,9.083,114.0,23.35,1312.0,701.68,5948.0,4.508,0.901,298.77325,41.214729,false_positive,FALSE POSITIVE,KEPLER
,7684873,2.947376671,2.0911,433.0,403.59,2404.0,7903.84,8090.0,4.002,2.234,292.61194,43.305141,false_positive,FALSE POSITIVE,KEPLER
,8559644,224.7789355,11.1899,3490.0,7.67,333.0,2.92,5873.0,4.293,1.235,291.65317,44.688271,candidate,CANDIDATE,KEPLER
,2851100,0.890110752,0.8774,322.0,1.25,1372.0,838.42,4768.0,4.628,0.711,291.17068,38.008591,false_positive,FALSE POSITIVE,KEPLER
,3130300,5.76573396,2.924,248.0,7.47,1964.0,3518.78,5772.0,3.364,4.434,294.52557,38.204632,false_positive,FALSE POSITIVE,KEPLER
,3240158,7.42608123,3.6379,443.0,2.47,1037.0,273.78,6049.0,4.353,1.176,292.7131,38.358212,candidate,CANDIDATE,KEPLER
,3240158,15.9868932,4.158,179.0,1.62,803.0,98.51,6049.0,4.353,1.176,292.7131,38.358212,candidate,CANDIDATE,KEPLER
,3228959,0.73094589,4.32,250.0,17.12,1922.0,3248.17,5901.0,4.553,0.848,289.7962,38.351181,false_positive,FALSE POSITIVE,KEPLER
,3218908,18.92537246,3.9835,641.0,13.92,1171.0,443.58,4941.0,3.317,4.885,286.49042,38.374908,candidate,CANDIDATE,KEPLER
,10341913,0.933749106,4.256,186.0,3.22,2863.0,15822.49,6215.0,3.849,2.188,292.77588,47.461689,false_positive,FALSE POSITIVE,KEPLER
,10480921,2.037440623,3.442,119.0,1.19,1572.0,1448.05,6253.0,4.415,1.015,295.79526,47.66396,false_positive,FALSE POSITIVE,KEPLER
,10287723,129995.7784,9.408,1470.0,2.99,25.0,0.0,4500.0,4.572,0.726,296.82162,47.354031,candidate,CANDIDATE,KEPLER
,10350571,31.5925809,13.566,145.0,1.78,688.0,53.09,5676.0,4.1,1.487,295.92065,47.448608,candidate,CANDIDATE,KEPLER
,10350571,17.157236,11.284,110.0,1.55,844.0,119.87,5676.0,4.1,1.487,295.92065,47.448608,candidate,CANDIDATE,KEPLER
,3749365,1.97376085,1.82542,30200.0,8.78,753.0,76.1,3807.0,4.762,0.503,292.0683,38.84227,candidate,CANDIDATE,KEPLER
,11013201,13.11896244,4.3045,372.0,8.25,1768.0,2310.43,7221.0,3.488,4.24,282.00031,48.542221,candidate,CANDIDATE,KEPLER
,11673674,4.618767792,5.9957,4400.0,7.48,1170.0,442.78,6013.0,4.381,1.033,297.31006,49.703041,false_positive,FALSE POSITIVE,KEPLER
,11013201,7.82187328,3.8417,42.2,2.78,2101.0,4601.71,7221.0,3.488,4.24,282.00031,48.542221,candidate,CANDIDATE,KEPLER
,9414417,53.5057611,10.5616,196.0,2.52,675.0,49.16,6247.0,4.016,1.762,295.80267,45.988079,candidate,CANDIDATE,KEPLER
,3632418,2.785821236,3.5599,68.9,1.69,1784.0,2388.98,6202.0,4.026,1.733,287.36182,38.714016,candidate,CANDIDATE,KEPLER
,3441784,52.56901867,6.7507,26900.0,78.54,737.0,69.62,7240.0,4.178,1.717,290.94437,38.538868,false_positive,FALSE POSITIVE,KEPLER
,5820218,3.411758679,3.158,571.0,14.71,684.0,51.85,3995.0,4.71,0.561,298.9917,41.074989,false_positive,FALSE POSITIVE,KEPLER
,5876368,0.525426427,1.0801,325.0,1.45,2069.0,4349.62,5791.0,4.575,0.802,291.82181,41.11269,false_positive,FALSE POSITIVE,KEPLER
,5809890,1.269091415,1.4647,341.0,1.41,1331.0,740.47,5041.0,4.576,0.766,296.86099,41.09734,candidate,CANDIDATE,KEPLER
,5809890,2.853133997,1.465,277.0,1.36,1016.0,251.77,5041.0,4.576,0.766,296.86099,41.09734,candidate,CANDIDATE,KEPLER
,6131236,6.79685353,3.1702,393.0,2.01,985.0,222.91,6061.0,4.486,0.97,294.16321,41.451801,candidate,CANDIDATE,KEPLER
,9048161,8.667822346,4.9658,2120.0,67.37,1303.0,681.39,6266.0,3.923,1.889,299.39972,45.316051,false_positive,FALSE POSITIVE,KEPLER
,3218908,1.475323222,2.3155,155.0,5.88,2740.0,13331.51,4941.0,3.317,4.885,286.49042,38.374908,candidate,CANDIDATE,KEPLER
,3218908,4.15246118,2.5755,223.0,7.62,1941.0,3354.56,4941.0,3.317,4.885,286.49042,38.374908,candidate,CANDIDATE,KEPLER
,3235672,6.7210783,7.46,,,,,,,,291.6069,38.348061,false_positive,FALSE POSITIVE,KEPLER
,2837111,8.7348852,4.49,271.0,1.59,890.0,148.62,5982.0,4.493,0.96,287.44409,38.088428,candidate,CANDIDATE,KEPLER
,3120276,10.26547688,3.733,400.0,1.81,770.0,83.13,5699.0,4.553,0.853,292.27905,38.284531,false_positive,FALSE POSITIVE,KEPLER
,2307199,13.4471791,3.0454,1430.0,5.24,848.0,122.34,6276.0,4.405,1.041,292.37476,37.630959,candidate,CANDIDATE,KEPLER
,3547091,3.305577989,2.5903,18000.0,25.89,1027.0,263.55,5534.0,4.629,0.707,292.07849,38.631481,false_positive,FALSE POSITIVE,KEPLER
,3869825,4.800653901,9.0419,15300.0,16.91,1347.0,778.45,6715.0,4.347,1.241,296.13391,38.999008,false_positive,FALSE POSITIVE,KEPLER
,3655332,15.06649901,5.9885,36300.0,56.44,932.0,177.96,5751.0,4.028,1.626,293.92599,38.73798,false_positive,FALSE POSITIVE,KEPLER
,4042026,34.82008158,11.1711,18800.0,11.36,459.0,10.49,5114.0,4.522,0.784,286.86926,39.103729,false_positive,FALSE POSITIVE,KEPLER
,3344419,0.651784374,2.0141,2780.0,33.65,2090.0,4500.59,5555.0,4.375,1.061,291.99988,38.437698,false_positive,FALSE POSITIVE,KEPLER
,11192141,1.353771892,7.012,1350.0,430.99,4903.0,136609.48,4283.0,2.012,15.76,292.71964,48.852016,false_positive,FALSE POSITIVE,KEPLER
,11494130,18.95491633,24.249,868.0,71.39,1139.0,397.48,6362.0,3.761,2.534,284.02679,49.415428,false_positive,FALSE POSITIVE,KEPLER
,5648449,4.348866254,3.2797,626.0,2436.69,6421.0,401588.95,3598.0,0.65,101.451,298.80411,40.843563,false_positive,FALSE POSITIVE,KEPLER
,12167361,47.93094546,2.6897,2140.0,68.02,905.0,158.41,8214.0,4.104,1.938,295.59872,50.720669,false_positive,FALSE POSITIVE,KEPLER
,8607720,3.99751422,3.686,32.8,2.98,2203.0,5563.95,5066.0,3.122,5.324,283.73642,44.71331,false_positive,FALSE POSITIVE,KEPLER
